source,url_annonce,type_bien,prix,date_insertion,gouvernorat,delegation,localite,code_postal,superficie,titre_foncier,vue_mer,etat,standing,nb_chambres,nb_salles_bain,dressing,balcon,parking,piscine,chauffage_central,terrasse,jardin,niveau,climatisation
diarkoum,https://diarkoum.tn/details.php?id_annonce=9182,Maison/Villa,450000,2022-12-30,Nabeul,Hammamet,Hammamet,8050,10000,Non,Non,Neuf,Haut standing,3,1,Oui,Non,Non,Oui,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9181,Maison/Villa,690000,2022-12-30,Nabeul,Hammamet,Hammamet,8050,304,Non,Non,Neuf,Haut standing,3,3,Oui,Non,Non,Non,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9180,Maison/Villa,650000,2022-12-30,Nabeul,Hammamet,Hammamet,8050,850,Non,Non,Neuf,Luxe,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9179,Maison/Villa,390000,2022-12-30,Nabeul,Hammamet,Hammamet,8050,220,Non,Non,Neuf,Luxe,4,4,Oui,Non,Non,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=9175,Maison/Villa,1300000,2022-12-29,Nabeul,Hammamet,Hammamet,8050,485,Non,Non,Neuf,Haut standing,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9174,Maison/Villa,900000,2022-12-29,Nabeul,Hammamet,Hammamet,8050,595,Non,Non,Neuf,Haut standing,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9173,Maison/Villa,870000,2022-12-29,Nabeul,Hammamet,Hammamet,8050,370,Non,Non,Neuf,Haut standing,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9172,Maison/Villa,850000,2022-12-29,Nabeul,Hammamet,Hammamet,8050,1000,Non,Non,Neuf,Haut standing,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9171,Maison/Villa,850000,2022-12-29,Nabeul,Hammamet,Hammamet,8050,500,Non,Non,Neuf,Haut standing,3,3,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9167,Maison/Villa,920000,2022-12-28,Nabeul,Hammamet,Hammamet,8050,950,Non,Non,Neuf,Haut standing,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9131,Maison/Villa,690000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,304,Non,Non,Neuf,Haut standing,3,3,Oui,Non,Non,Non,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9132,Maison/Villa,750000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,10000,Non,Non,Neuf,Luxe,4,3,Oui,Non,Non,Oui,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9141,Maison/Villa,950000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,350,Non,Non,Neuf,Haut standing,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9140,Maison/Villa,880000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,800,Non,Non,Neuf,Luxe,3,3,Oui,Non,Non,Non,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9139,Maison/Villa,920000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,480,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9138,Maison/Villa,980000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,720,Non,Non,Neuf,Luxe,4,4,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9137,Maison/Villa,750000,2022-12-21,Nabeul,Korba,Korba,8070,1000,Non,Non,Neuf,Moyen standing,4,3,Oui,Non,Non,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=9136,Maison/Villa,700000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,320,Non,Non,Neuf,Haut standing,4,3,Oui,Non,Non,Oui,Oui,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9135,Maison/Villa,450000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,10000,Non,Non,Neuf,Haut standing,3,1,Oui,Non,Non,Oui,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9133,Maison/Villa,750000,2022-12-21,Nabeul,Hammamet,Hammamet,8050,750,Non,Non,Neuf,Haut standing,3,1,Non,Non,Non,Oui,Oui,Non,Oui,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9110,Maison/Villa,470000,2022-12-16,Ben Arous,Hammam Chott,Hammam Chott,2013,392,Non,Non,Neuf,Moyen standing,4,3,Oui,Non,Oui,Non,Oui,Oui,Oui,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9083,Maison/Villa,800000,2022-12-09,Ariana,La Soukra,La Soukra,2036,300,Non,Non,Neuf,Non précisé,4,4,Oui,Non,Oui,Non,Non,Oui,Oui,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=9080,Maison/Villa,10000,2022-12-05,Nabeul,El Haouaria,El Haouaria,8000,100000,Non,Non,Neuf,Non précisé,,,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=9060,Maison/Villa,1450000,2022-12-02,Ariana,La Soukra,La Soukra,2036,366,Non,Non,Neuf,Haut standing,6,4,Oui,Non,Oui,Oui,Oui,Oui,Oui,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9048,Maison/Villa,739000,2022-11-29,Nabeul,Kélibia,Kélibia,8000,325,Titre Bleu,Non,Neuf,Haut standing,5,5,Oui,Non,Oui,Oui,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9031,Maison/Villa,739000,2022-11-27,Nabeul,Kélibia,Kélibia,8000,325,Titre Bleu,Non,Neuf,Haut standing,5,5,Oui,Non,Oui,Oui,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=9015,Maison/Villa,350000,2022-11-24,Nabeul,Kélibia,Kélibia,8000,275,Non,Non,Neuf,Non précisé,2,2,Non,Non,Non,Non,Non,Non,Non,141,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8975,Maison/Villa,1550000,2022-11-16,Ariana,La Soukra,La Soukra,2036,520,Non,Non,Neuf,Luxe,5,5,Oui,Non,Oui,Oui,Oui,Non,Oui,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8990,Maison/Villa,920000,2022-11-16,Ariana,La Soukra,La Soukra,2036,235,Non,Non,Neuf,Haut standing,3,3,Oui,Non,Non,Oui,Non,Non,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8906,Maison/Villa,66000000,2022-10-13,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,300,Titre Bleu,Non,Neuf,Non précisé,,,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8897,Maison/Villa,480000000,2022-10-08,Nabeul,Hammam Ghezeze,Hammam Ghezeze,8000,336,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Non,Oui,Non,Oui,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8882,Maison/Villa,985000,2022-09-27,Nabeul,Hammamet,Hammamet,8050,750,Non,Non,Neuf,Haut standing,5,2,Oui,Non,Non,Oui,Oui,Non,Oui,2,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8871,Maison/Villa,340000,2022-09-25,Nabeul,Hammamet,Hammamet,8050,260,Non,Non,Neuf,Non précisé,5,3,Non,Non,Oui,Non,Non,Oui,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8860,Maison/Villa,270000,2022-09-24,Nabeul,Hammamet,Hammamet,8050,315,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8852,Maison/Villa,360000,2022-09-23,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,174,Non,Non,Neuf,Non précisé,3,3,Oui,Non,Oui,Oui,Non,Oui,Non,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8851,Maison/Villa,360000,2022-09-23,Médenine,Djerba - Midoun,Djerba - Midoun,4180,180,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Oui,Non,Non,Oui,Non,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8721,Maison/Villa,420000,2022-09-23,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,230,Non,Non,Neuf,Non précisé,3,3,Non,Non,Oui,Oui,Non,Oui,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8850,Maison/Villa,320000,2022-09-23,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,166,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Oui,Oui,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8846,Maison/Villa,300000,2022-09-23,Médenine,Djerba - Midoun,Djerba - Midoun,4180,100,Non,Non,Neuf,Moyen standing,2,2,Oui,Non,Non,Oui,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8841,Maison/Villa,1,2022-09-23,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,650,Non,Non,Neuf,Luxe,5,5,Oui,Oui,Oui,Oui,Non,Oui,Non,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8842,Maison/Villa,350000,2022-09-23,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,160,Non,Non,Neuf,Non précisé,3,2,Non,Non,Oui,Non,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8843,Maison/Villa,650000,2022-09-23,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,275,Non,Non,Neuf,Non précisé,4,3,Non,Non,Oui,Oui,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8839,Maison/Villa,360000,2022-09-23,Nabeul,Hammamet,Hammamet,8050,368,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Oui,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8837,Maison/Villa,115000,2022-09-23,Nabeul,Hammamet,Hammamet,8050,130,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8833,Maison/Villa,450000,2022-09-22,Nabeul,Hammamet,Hammamet,8050,730,Non,Non,Neuf,Non précisé,2,2,Non,Non,Non,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8831,Maison/Villa,285000,2022-09-22,Sfax,Sfax Ville,Sfax Ville,3000,480,Non,Non,Neuf,Non précisé,5,2,Non,Oui,Oui,Non,Non,Non,Oui,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8825,Maison/Villa,580000,2022-09-22,Nabeul,Hammamet,Hammamet,8050,380,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Oui,Non,Oui,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8815,Maison/Villa,600000,2022-09-22,Nabeul,Hammamet,Hammamet,8050,550,Non,Non,Neuf,Luxe,4,2,Non,Non,Non,Oui,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8669,Maison/Villa,420000,2022-09-21,Médenine,Djerba - Houmt Souk,Djerba - Houmt Souk,4180,230,Non,Non,Neuf,Non précisé,4,2,Non,Non,Oui,Oui,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8802,Maison/Villa,560000,2022-09-20,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Luxe,4,2,Non,Non,Non,Oui,Non,Non,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8799,Maison/Villa,180000,2022-09-20,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Non précisé,2,2,Non,Non,Non,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8795,Maison/Villa,180000,2022-09-19,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Non précisé,,1,Non,Non,Non,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8794,Maison/Villa,88000,2022-09-19,Nabeul,Hammamet,Hammamet,8050,100,Non,Non,Neuf,Non précisé,,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8790,Maison/Villa,140000,2022-09-18,Nabeul,Hammamet,Hammamet,8050,100,Titre Bleu,Non,Neuf,Non précisé,3,2,Non,Non,Non,Non,Non,Non,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8787,Maison/Villa,115000,2022-09-18,Nabeul,Hammamet,Hammamet,8050,130,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8784,Maison/Villa,385000,2022-09-18,Nabeul,Korba,Korba,8070,311,Non,Non,Neuf,Non précisé,1,2,Non,Non,Non,Non,Non,Non,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8781,Maison/Villa,360000,2022-09-18,Nabeul,Hammamet,Hammamet,8050,368,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Oui,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8777,Maison/Villa,500000,2022-09-17,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Non précisé,4,2,Non,Non,Oui,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8773,Maison/Villa,400000,2022-09-17,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8770,Maison/Villa,290000,2022-09-17,Nabeul,Hammamet,Hammamet,8050,320,Titre Individuel,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8765,Maison/Villa,425000,2022-09-16,Nabeul,Nabeul,Nabeul,8000,200,Non,Non,Neuf,Non précisé,4,2,Oui,Non,Oui,Non,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8760,Maison/Villa,530000,2022-09-16,Nabeul,Hammamet,Hammamet,8050,320,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Oui,Non,Non,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8755,Maison/Villa,20220,2022-09-16,Nabeul,Hammamet,Hammamet,8050,550,Non,Non,Neuf,Luxe,4,2,Non,Non,Non,Oui,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8751,Maison/Villa,340000,2022-09-15,Nabeul,Hammamet,Hammamet,8050,260,Non,Non,Neuf,Non précisé,5,3,Non,Non,Oui,Non,Non,Oui,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8717,Maison/Villa,155,2022-09-15,Nabeul,Hammamet,Hammamet,8050,600,Non,Non,Neuf,Non précisé,,,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8746,Maison/Villa,385000,2022-09-15,Nabeul,Nabeul,Nabeul,8000,461,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8743,Maison/Villa,450000,2022-09-15,Nabeul,Hammamet,Hammamet,8050,250,Titre Bleu,Non,Neuf,Non précisé,8,3,Non,Non,Non,Non,Non,Oui,Oui,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8738,Maison/Villa,830000,2022-09-14,Nabeul,Nabeul,Nabeul,8000,613,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8735,Maison/Villa,130000,2022-09-14,Nabeul,Hammamet,Hammamet,8050,120,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8732,Maison/Villa,580000,2022-09-14,Nabeul,Hammamet,Hammamet,8050,380,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Oui,Non,Oui,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8723,Maison/Villa,220000,2022-09-13,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8722,Maison/Villa,350000,2022-09-13,Nabeul,Korba,Korba,8070,350,Non,Non,Neuf,Non précisé,2,5,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8715,Maison/Villa,100,2022-09-13,Nabeul,Hammamet,Hammamet,8050,170,Non,Non,Neuf,Non précisé,2,,Non,Non,Oui,Non,Non,Oui,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8720,Maison/Villa,500,2022-09-13,Nabeul,Hammamet,Hammamet,8050,290,Non,Non,Neuf,Non précisé,3,1,Non,Non,Oui,Non,Non,Non,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8712,Maison/Villa,360000,2022-09-13,Nabeul,Hammamet,Hammamet,8050,361,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Oui,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8701,Maison/Villa,250000,2022-09-11,Nabeul,Hammamet,Hammamet,8050,250,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8698,Maison/Villa,450000,2022-09-11,Nabeul,Hammamet,Hammamet,8050,170,Non,Non,Neuf,Non précisé,4,2,Non,Oui,Oui,Non,Non,Non,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8695,Maison/Villa,30000,2022-09-11,Nabeul,Hammamet,Hammamet,8050,100,Non,Non,Neuf,Non précisé,3,2,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8691,Maison/Villa,985000,2022-09-11,Nabeul,Hammamet,Hammamet,8050,750,Non,Non,Neuf,Haut standing,4,2,Oui,Non,Non,Oui,Oui,Non,Oui,2,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8686,Maison/Villa,145000,2022-09-10,Nabeul,Hammamet,Hammamet,8050,137,Non,Non,Neuf,Non précisé,2,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8683,Maison/Villa,200000,2022-09-10,Nabeul,Hammamet,Hammamet,8050,400,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8680,Maison/Villa,180000,2022-09-10,Nabeul,Korba,Korba,8070,300,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,4,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8678,Maison/Villa,685000,2022-09-10,Nabeul,Hammamet,Hammamet,8050,335,Non,Non,Neuf,Non précisé,4,2,Oui,Non,Non,Oui,Non,Oui,Oui,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8672,Maison/Villa,580000,2022-09-09,Nabeul,Hammamet,Hammamet,8050,540,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8659,Maison/Villa,115000,2022-09-08,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Non précisé,4,1,Non,Non,Oui,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8655,Maison/Villa,400000,2022-09-08,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8653,Maison/Villa,190000,2022-09-08,Nabeul,Hammamet,Hammamet,8050,190000,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Oui,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8646,Maison/Villa,250000,2022-09-08,Nabeul,Korba,Korba,8070,463,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8640,Maison/Villa,180000,2022-09-07,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Non précisé,3,3,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8632,Maison/Villa,115000,2022-09-07,Nabeul,Hammamet,Hammamet,8050,130,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8627,Maison/Villa,780000,2022-09-06,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Haut standing,5,2,Oui,Non,Non,Oui,Oui,Oui,Oui,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8624,Maison/Villa,280000,2022-09-06,Nabeul,Hammamet,Hammamet,8050,130,Non,Non,Neuf,Non précisé,3,1,Non,Non,Non,Non,Non,Non,Non,4,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8620,Maison/Villa,700000,2022-09-06,Nabeul,Hammamet,Hammamet,8050,1200,Non,Non,Neuf,Non précisé,3,2,Non,Non,Non,Oui,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8613,Maison/Villa,270000,2022-09-06,Nabeul,Hammamet,Hammamet,8050,140,Non,Non,Neuf,Non précisé,3,2,Non,Non,Non,Non,Non,Non,Non,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8604,Maison/Villa,680000,2022-09-04,Nabeul,Hammamet,Hammamet,8050,316,Non,Non,Neuf,Moyen standing,4,2,Non,Oui,Oui,Non,Oui,Non,Oui,1,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8602,Maison/Villa,320000,2022-09-04,Nabeul,Hammamet,Hammamet,8050,600,Non,Non,Neuf,Moyen standing,3,2,Non,Non,Non,Oui,Non,Non,Oui,,Oui
diarkoum,https://diarkoum.tn/details.php?id_annonce=8586,Maison/Villa,425000,2022-09-03,Nabeul,Nabeul,Nabeul,8000,200,Non,Non,Neuf,Non précisé,4,2,Oui,Non,Oui,Non,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8582,Maison/Villa,130000,2022-09-03,Nabeul,Hammamet,Hammamet,8050,120,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8578,Maison/Villa,210000,2022-09-03,Nabeul,Hammamet,Hammamet,8050,235,Non,Non,Neuf,Non précisé,2,1,Non,Non,Non,Non,Non,Oui,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8572,Maison/Villa,1300000,2022-09-03,Nabeul,Hammamet,Hammamet,8050,400,Non,Non,Neuf,Non précisé,5,3,Oui,Non,Non,Oui,Non,Oui,Oui,4,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8569,Maison/Villa,145000,2022-09-02,Nabeul,Hammamet,Hammamet,8050,137,Non,Non,Neuf,Non précisé,2,1,Non,Non,Non,Non,Non,Non,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8565,Maison/Villa,550000,2022-09-02,Nabeul,Hammamet,Hammamet,8050,1000,Non,Non,Neuf,Non précisé,2,2,Non,Non,Non,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8561,Maison/Villa,340000,2022-09-02,Nabeul,Hammamet,Hammamet,8050,170,Non,Oui,Neuf,Non précisé,5,3,Non,Non,Oui,Non,Non,Oui,Oui,2,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8555,Maison/Villa,350000,2022-09-02,Nabeul,Hammamet,Hammamet,8050,170,Titre Bleu,Non,Neuf,Non précisé,8,3,Non,Oui,Non,Non,Non,Oui,Non,3,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8553,Maison/Villa,115000,2022-09-02,Nabeul,Hammamet,Hammamet,8050,130,Non,Non,Neuf,Non précisé,3,2,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8545,Maison/Villa,360000,2022-09-01,Nabeul,Hammamet,Hammamet,8050,368,Non,Non,Neuf,Non précisé,3,2,Oui,Non,Oui,Oui,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8535,Maison/Villa,145000,2022-08-31,Nabeul,Hammamet,Hammamet,8050,137,Non,Non,Neuf,Non précisé,2,1,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8530,Maison/Villa,400000,2022-08-31,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Non précisé,4,2,Non,Non,Non,Non,Non,Non,Non,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8518,Maison/Villa,460000,2022-08-28,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Non précisé,5,3,Non,Non,Non,Non,Non,Oui,Oui,1,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8515,Maison/Villa,450000,2022-08-28,Nabeul,Hammamet,Hammamet,8050,426,Non,Non,Neuf,Non précisé,4,2,Non,Non,Oui,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8507,Maison/Villa,180000,2022-08-28,Nabeul,Hammamet,Hammamet,8050,200,Non,Non,Neuf,Non précisé,2,2,Non,Non,Non,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8504,Maison/Villa,1100000,2022-08-27,Nabeul,Hammamet,Hammamet,8050,400,Non,Non,Neuf,Non précisé,4,2,Oui,Non,Non,Non,Non,Non,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8491,Maison/Villa,190000,2022-08-26,Nabeul,Hammamet,Hammamet,8050,300,Non,Non,Neuf,Non précisé,3,2,Non,Non,Non,Non,Non,Oui,Oui,,Non
diarkoum,https://diarkoum.tn/details.php?id_annonce=8487,Maison/Villa,229500,2022-08-26,Nabeul,Kélibia,Kélibia,8000,180,Non,Non,Neuf,Non précisé,2,1,Non,Non,Non,Non,Non,Non,Non,2,Non
