source_site,site_url,title,description,price_numeric,price_text,property_type,location,city,region,surface,rooms,bedrooms,bathrooms,floor,total_floors,furnished,new_building,with_photo,photo_urls,publication_date,agent_name,phone,email,link,metadata,source_agent
tunisie_annonce,http://www.tunisie-annonce.com,Une belle maison inachevée,,400000.0,400 000,Maisons,Grombalia,Grombalia,Grombalia,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451988&titre=Une belle maison inachevée,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11707&amp;rech_cod_loc=117073""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Maison bizerte,,150000.0,150 000,Maisons,Bizerte,Bizerte,Bizerte,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451986&titre=Maison bizerte,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10401&amp;rech_cod_loc=104010""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Belle villa borj el amri,,430000.0,430 000,Maisons,Borj El Amri,Amri,Borj,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3440510&titre=Belle villa borj el amri,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11401&amp;rech_cod_loc=114010""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa zone des medecins kalaa sghi,,880000.0,880 000,Maisons,Kalaa Essghira,Essghira,Kalaa,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451586&titre=Villa zone des medecins kalaa sghira,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12107&amp;rech_cod_loc=121070""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Terrain faicel,,175000.0,175 000,Autre,Mornag,Mornag,Mornag,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3348603&titre=Terrain faicel,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10310&amp;rech_cod_loc=103103""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Terrain à bizerte,,150000.0,150 000,Surfaces,Bizerte,Bizerte,Bizerte,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451985&titre=Terrain à bizerte,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10401&amp;rech_cod_loc=104010""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,S plus deux bien ensoleillé à la n,,325000.0,325 000,App. 3 pièc,Ain Zaghouan,Zaghouan,Ain,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446305&titre=S plus deux bien ensoleillé à la nouvelle soukra,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10122&amp;rech_cod_loc=101220""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa individuelle a el kantao,,1180000.0,1 180 000,Maisons,El Kantaoui,Kantaoui,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451984&titre=Villa individuelle a el kantaoui rue essondos,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12104&amp;rech_cod_loc=121040""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement 2 chambres 4etage,,135000.0,135 000,App. 3 pièc,Village Mediter,Mediter,Village,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448434&titre=Appartement 2 chambres 4etage,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10312&amp;rech_cod_loc=103122""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Maison rades,,115000.0,115 000,Maisons,Rades,Rades,Rades,,,,,,,False,False,False,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3441565&titre=Maison rades,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10312&amp;rech_cod_loc=103121""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Duplex eboria à beb laasal tun,,450000.0,450 000,Duplex,Bab El Assel,Assel,Bab,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451982&titre=Duplex eboria à beb laasal tunis,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10102&amp;rech_cod_loc=101020""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Dar hammamet,,2350000.0,2 350 000,Maisons,Zone Hoteliere,Hoteliere,Zone,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439474&titre=Dar hammamet,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement del mar,,1478520.0,1 478 520,App. 1 pièc,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3178569&titre=Appartement del mar,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa la palma,,1280000.0,1 280 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3404212&titre=Villa la palma,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa jury,,780000.0,780 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3434693&titre=Villa jury,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Dar kamel bou argoub,,300000.0,300 000,Maisons,Bou Argoub,Argoub,Bou,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3330458&titre=Dar kamel bou argoub,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11703&amp;rech_cod_loc=117030""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement khaled mourouj3,,170000.0,170 000,App. 4 pièc,El Mourouj,Mourouj,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3340169&titre=Appartement khaled mourouj3,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10303&amp;rech_cod_loc=103033""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Maison naassen,,240000.0,240 000,Maisons,Naassen,Naassen,Naassen,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3256011&titre=Maison naassen,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10305&amp;rech_cod_loc=103052""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,S1 el kantaoui,,360000.0,360 000,App. 2 pièc,El Kantaoui,Kantaoui,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451980&titre=S1 el kantaoui,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12104&amp;rech_cod_loc=121040""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Un terrain pieds dans l'eau à chat,,2300000.0,2 300 000,Surfaces,Chatt Meriem,Meriem,Chatt,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3451978&titre=Un terrain pieds dans l,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12101&amp;rech_cod_loc=121010""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Studio s1 nasr 2,,210000.0,210 000,App. 2 pièc,Cite Ennasr 2,2,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449387&titre=Studio s1 nasr 2,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10201&amp;rech_cod_loc=102011""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement s3 1er étage avec asce,,300000.0,300 000,App. 2 pièc,El Manar 1,1,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449639&titre=Appartement s3 1er étage avec ascenseur manar1,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10108&amp;rech_cod_loc=101081""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa chotrana,,620000.0,620 000,Maisons,Chotrana 1,1,Chotrana,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3449726&titre=Villa chotrana,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102040""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appt s3 aux jardins de carthage,,650000.0,650 000,App. 4 pièc,Jardins de Cart,Cart,Jardins,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3397563&titre=Appt s3 aux jardins de carthage,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10122&amp;rech_cod_loc=101220""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa de maitre a monfleury,,950000.0,950 000,Maisons,Monfleury,Monfleury,Monfleury,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3362642&titre=Villa de maitre a monfleury,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10120&amp;rech_cod_loc=101200""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement s3,,240000.0,240 000,App. 3 pièc,Bouchoucha,Bouchoucha,Bouchoucha,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3450236&titre=Appartement s3,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10119&amp;rech_cod_loc=101190""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa en deux niveaux séparés à el,,750000.0,750 000,Maisons,Cite El Ghazala,Ghazala,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3438993&titre=Villa en deux niveaux séparés à el ghazela,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10206&amp;rech_cod_loc=102061""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Un appartement spacieux s3 au rdc,,200000.0,200 000,App. 4 pièc,El Omrane Super,Super,El,,,,,,,False,False,False,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3438939&titre=Un appartement spacieux s3 au rdc,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10110&amp;rech_cod_loc=101100""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Terrain à el menzah 1,,1950000.0,1 950 000,Maisons,El Menzah 1,1,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3280051&titre=Terrain à el menzah 1,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10108&amp;rech_cod_loc=101080""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Av s2 ennasr 1,,320000.0,320 000,App. 3 pièc,Cite Ennasr 1,1,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444685&titre=Av s2 ennasr 1,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10201&amp;rech_cod_loc=102011""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa standing  opportunité à,,1600000.0,1 600 000,Maisons,Cite Sahloul,Sahloul,Cite,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3290369&titre=Villa standing  opportunité à sahloul 2,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=12112&amp;rech_cod_loc=121120""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa des années 50 entièremen,,1850000.0,1 850 000,Maisons,El Menzah 1,1,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3447484&titre=Villa des années 50 entièrement rénovée à menzah1,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10108&amp;rech_cod_loc=101080""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Petit immeuble avec 4 apparts,,440000.0,440 000,Maisons,La Soukra,Soukra,La,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3365102&titre=Petit immeuble avec 4 apparts à la soukra,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102044""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Villa à menzah 9,,1350000.0,1 350 000,Maisons,El Menzah 9,9,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3424666&titre=Villa à menzah 9,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10108&amp;rech_cod_loc=101081""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Fond de commerce à la marsa,,800000.0,800 000,Autre,Marsa Safsaf,Safsaf,Marsa,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446386&titre=Fond de commerce à la marsa,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10117&amp;rech_cod_loc=101173""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement joudi,,250000.0,250 000,App. 5 pièc,El Mourouj,Mourouj,El,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3393416&titre=Appartement joudi,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10303&amp;rech_cod_loc=103033""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Triplex avec piscine à gammarth,,920000.0,920 000,Duplex,Gammart,Gammart,Gammart,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445273&titre=Triplex avec piscine à gammarth,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10117&amp;rech_cod_loc=101173""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Appartement  le feu vert,,255000.0,255 000,App. 3 pièc,Chouchet Rades,Rades,Chouchet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3345242&titre=Appartement  le feu vert,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10312&amp;rech_cod_loc=103120""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Av 2 maisons à hammem jdidi,,175000.0,175 000,Maisons,Hammamet,Hammamet,Hammamet,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3335581&titre=Av 2 maisons à hammem jdidi,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=11709&amp;rech_cod_loc=117094""}",tunisie_annonce
tunisie_annonce,http://www.tunisie-annonce.com,Duplex s4 à chotrana 1,,830000.0,830 000,Duplex,Chotrana 1,1,Chotrana,,,,,,,False,False,True,[],2026-02-24,,,,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3446360&titre=Duplex s4 à chotrana 1,"{""raw_preview"": ""[<td bgcolor=\""#294a73\"" height=\""20\""><img alt=\""\"" height=\""1\"" src=\""/images/space.gif\"" width=\""1\""/></td>, <td>  <a href=\""AnnoncesImmobilier.asp?rech_cod_pay=TN&amp;rech_cod_vil=10204&amp;rech_cod_loc=102040""}",tunisie_annonce
